include_covariates,include_itself,include_motif_information,k_motifs,no_points_after_motif,do_normalization,include_similarity,RMSE,WAPE,MAE,MAPE,Time_Processing,Time_Overall
True,True,0,1,1,False,False,5.190582,0.04798727,2.7961516,0.06843819,14.401052951812744,108.28693628311157
False,True,0,1,1,False,False,5.6098986,0.05121678,2.984331,0.07418814,14.859204053878784,95.13670587539673
