include_covariates,include_itself,include_motif_information,k_motifs,no_points_after_motif,do_normalization,include_similarity,RMSE,WAPE,MAE,MAPE,Time_Processing,Time_Overall
True,True,0,1,1,False,False,140.08458,0.094320856,52.83006,inf,16.943439960479736,200.2626166343689
False,True,0,1,1,False,False,139.47469,0.10480507,58.70237,inf,15.710838794708252,198.26385617256165
