include_covariates,include_itself,include_motif_information,k_motifs,no_points_after_motif,do_normalization,include_similarity,RMSE,WAPE,MAE,MAPE,Time_Processing,Time_Overall
True,True,7,1,6,False,True,0.018359855,0.015118964,0.011301109,0.047526956,0.8572719097137451,6.939877986907959
True,True,7,1,6,False,False,0.018456746,0.015235512,0.011388225,0.04747442,0.7450239658355713,7.021085977554321
True,True,9,1,6,False,True,0.01869717,0.015394023,0.011506708,0.048198905,0.7749781608581543,7.163038015365601
True,True,9,1,6,False,False,0.018628769,0.015294448,0.011432279,0.048243113,0.7594790458679199,6.965775012969971
True,True,11,1,6,False,True,0.020874983,0.016224891,0.012127766,0.048358,0.8422110080718994,8.85294508934021
True,True,11,1,6,False,False,0.020932281,0.0162295,0.01213121,0.048347663,0.835594892501831,8.748116970062256
