include_covariates,include_itself,include_motif_information,k_motifs,no_points_after_motif,do_normalization,include_similarity,RMSE,WAPE,MAE,MAPE,Time_Processing,Time_Overall
True,True,3,1,9,False,True,5.1483917,0.047585107,2.7727182,0.067677476,43.761353969573975,196.77319192886353
True,True,3,1,9,False,False,5.161442,0.047705658,2.7797422,0.06787048,42.575774908065796,192.32907915115356
True,True,5,1,9,False,True,5.1449504,0.047548845,2.770605,0.06760452,43.42537784576416,207.75961685180664
True,True,5,1,9,False,False,5.1517572,0.047613043,2.7743459,0.067717746,44.387564182281494,206.40585803985596
False,True,3,1,9,False,True,5.5536,0.050706085,2.9545732,0.07295597,43.5522358417511,168.44984006881714
False,True,3,1,9,False,False,5.5714326,0.050855473,2.9632776,0.07331831,43.30228090286255,165.3185589313507
False,True,5,1,9,False,True,5.5471206,0.050646324,2.951091,0.072902836,45.75553607940674,197.11088490486145
False,True,5,1,9,False,False,5.5637903,0.05079002,2.959464,0.073237315,45.4314911365509,798.5554077625275
