include_covariates,include_itself,include_motif_information,k_motifs,no_points_after_motif,do_normalization,include_similarity,RMSE,WAPE,MAE,MAPE,Time_Processing,Time_Overall
True,True,3,1,24,False,True,130.42776,0.0904668,50.67136,inf,40.71504211425781,375.0119571685791
True,True,3,1,24,False,False,130.86935,0.08995522,50.384823,inf,38.73970985412598,302.35394191741943
True,True,5,1,24,False,True,129.07823,0.08987837,50.341778,inf,39.12651705741882,511.0815532207489
True,True,5,1,24,False,False,125.822174,0.08946741,50.111595,inf,39.976495027542114,445.8277418613434
False,True,3,1,24,False,True,141.0188,0.10001359,56.018616,inf,42.435367822647095,299.46547412872314
False,True,3,1,24,False,False,146.39915,0.10158289,56.8976,inf,41.151530027389526,291.9253921508789
False,True,5,1,24,False,True,142.54575,0.09996303,55.990295,inf,49.199862003326416,749.3486483097076
False,True,5,1,24,False,False,143.64458,0.10069613,56.400913,inf,48.08595013618469,731.5372040271759
