include_covariates,include_itself,include_motif_information,k_motifs,no_points_after_motif,do_normalization,include_similarity,RMSE,WAPE,MAE,MAPE,Time_Processing,Time_Overall
True,True,17,2,24,False,True,0.010163826,0.0629571,0.0033996704,0.06994346,51.42104172706604,1389.274463891983
True,True,17,3,24,False,True,0.009070651,0.05760335,0.0031105687,0.070979856,65.26605486869812,1792.1079139709473
False,True,17,2,24,False,True,0.008403188,0.03736697,0.0020178086,0.04167479,63.31929802894592,1229.6300258636475
False,True,17,3,24,False,True,0.008306343,0.037624523,0.0020317163,0.042047806,76.38337016105652,5995.046082019806
