include_covariates,include_itself,include_motif_information,k_motifs,no_points_after_motif,do_normalization,include_similarity,RMSE,WAPE,MAE,MAPE,Time_Processing,Time_Overall
True,True,3,1,24,False,True,0.008901066,0.061135408,0.003301299,0.068746835,15.16741394996643,789.001157283783
True,True,3,1,24,False,False,0.018523868,0.102120675,0.005514495,0.09999876,15.425357103347778,729.4459991455078
True,True,5,1,24,False,True,0.0091417385,0.05830739,0.0031485867,0.06805781,15.709623098373413,1079.1667618751526
True,True,5,1,24,False,False,0.01900893,0.09649125,0.005210507,0.09313051,16.32011079788208,893.4155628681183
False,True,3,1,24,False,True,0.0077730594,0.037005194,0.0019982727,0.040057592,17.2099711894989,1580.8119230270386
False,True,3,1,24,False,False,0.015702894,0.075382985,0.0040706657,0.07175001,19.81816077232361,3646.0850150585175
False,True,5,1,24,False,True,0.008081902,0.034817126,0.0018801175,0.037048485,22.722864866256714,1893.9387731552124
False,True,5,1,24,False,False,0.015452252,0.06365471,0.003437341,0.061035093,21.04399800300598,785.5271029472351
