include_covariates,include_itself,include_motif_information,k_motifs,no_points_after_motif,do_normalization,include_similarity,RMSE,WAPE,MAE,MAPE,Time_Processing,Time_Overall
True,True,13,2,24,False,True,0.009501737,0.06340392,0.0034237984,0.07334388,48.487541913986206,979.3890058994293
True,True,13,3,24,False,True,0.009385175,0.06044893,0.0032642293,0.07287996,62.557400941848755,1217.9632048606873
False,True,13,2,24,False,True,0.008384407,0.038981203,0.0021049767,0.042457614,52.90088105201721,987.8927941322327
False,True,13,3,24,False,True,0.008515508,0.03809399,0.0020570674,0.043148205,74.59021806716919,1293.2297480106354
