include_covariates,include_itself,include_motif_information,k_motifs,no_points_after_motif,do_normalization,include_similarity,RMSE,WAPE,MAE,MAPE,Time_Processing,Time_Overall
True,True,7,1,24,False,True,125.80586,0.08913992,49.92817,inf,36.78911375999451,346.5963761806488
True,True,7,1,24,False,False,131.48572,0.09029639,50.575912,inf,37.75244474411011,337.1421287059784
True,True,9,1,24,False,True,129.14464,0.09015007,50.49396,inf,38.02100396156311,347.238646030426
True,True,9,1,24,False,False,132.0758,0.090711236,50.808273,inf,38.683330059051514,341.4279520511627
True,True,11,1,24,False,True,127.21744,0.08969741,50.24042,inf,40.63011813163757,579.8013191223145
True,True,11,1,24,False,False,130.26938,0.09014258,50.489765,inf,40.919870138168335,596.7306888103485
